problem,solution
"English: the children disliked monkeys Other: yebuzu cenu samiwa nusozu nuni
English: the bird will praise the dog Other: cojaru cenu guwoqa qudiru cenu
English: a bird likes dolphins Other: cojaru nuni fevato xegozu nuni
English: the dogs will remember the monkey Other: qudizu cenu qewaqa nusoru cenu
English: a bird praised the frogs Other: cojaru nuni guwowa zehizu cenu
English: a dog will praise the birds Other: ",qudiru nuni guwoqa cojazu cenu
"Other: mobobo nuqu gegobo nuqu juxaxa English: the frogs will remember the monkeys
Other: nupebo mape mobogu nuqu vovaqa English: cats touched the frog
Other: hobogu mape mobobo nuqu mimuqa English: a crow wanted the frogs
Other: gegogu nuqu hobogu nuqu mimuqa English: the monkey wanted the crow
Other: hobobo nuqu mobobo nuqu vovaxa English: the crows will touch the frogs
Other: hobogu nuqu mobogu nuqu juxaqa English: ",the crow remembered the frog
"English: the frogs will remember the monkeys Other: mobobo nuqu gegobo nuqu juxaxa
English: cats touched the frog Other: nupebo mape mobogu nuqu vovaqa
English: a crow wanted the frogs Other: hobogu mape mobobo nuqu mimuqa
English: the monkey wanted the crow Other: gegogu nuqu hobogu nuqu mimuqa
English: the crows will touch the frogs Other: hobobo nuqu mobobo nuqu vovaxa
English: the crow remembered the frog Other: ",hobogu nuqu mobogu nuqu juxaqa
"Other: cixefe viza bujizi telatu vulu English: cats see the bird
Other: koxitu viza bujine tevatu viza English: a person will see a dog
Other: koxitu viza dadine titutu viza English: a person will hit a monkey
Other: titufe viza joyizi tevafe viza English: monkeys want dogs
Other: farafe vulu dadipu cixetu viza English: the children hit a cat
Other: titutu viza dadizi tevatu viza English: ",a monkey hits a dog
"English: cats see the bird Other: cixefe viza bujizi telatu vulu
English: a person will see a dog Other: koxitu viza bujine tevatu viza
English: a person will hit a monkey Other: koxitu viza dadine titutu viza
English: monkeys want dogs Other: titufe viza joyizi tevafe viza
English: the children hit a cat Other: farafe vulu dadipu cixetu viza
English: a monkey hits a dog Other: ",titutu viza dadizi tevatu viza
"Other: puxeme senida xive qeyadu xive English: the bird hit the crows
Other: ruzuje qeyada samu yeludu samu English: a crow praises dogs
Other: ruzuhi qeyadu samu senida samu English: crows will praise a bird
Other: xikeme sejuda samu yeluda samu English: a frog saw a dog
Other: zetuhi jiseda samu yeludu samu English: a cat will touch dogs
Other: xikeje yeludu samu sejuda xive English: ",dogs see the frog
"English: the bird hit the crows Other: puxeme senida xive qeyadu xive
English: a crow praises dogs Other: ruzuje qeyada samu yeludu samu
English: crows will praise a bird Other: ruzuhi qeyadu samu senida samu
English: a frog saw a dog Other: xikeme sejuda samu yeluda samu
English: a cat will touch dogs Other: zetuhi jiseda samu yeludu samu
English: dogs see the frog Other: ",xikeje yeludu samu sejuda xive
"Other: kutoki qaga hobuki qaga jomiku English: a bird will dislike a monkey
Other: kutoki zoli hobuwo qaga jomife English: the bird dislikes monkeys
Other: gahowo qaga hobuwo qaga ponife English: frogs touch monkeys
Other: dupuki qaga hapowo qaga jomife English: a dog dislikes children
Other: hobuki zoli gahoki qaga poniku English: the monkey will touch a frog
Other: gahowo qaga dupuki qaga jomife English: ",frogs dislike a dog
"English: a bird will dislike a monkey Other: kutoki qaga hobuki qaga jomiku
English: the bird dislikes monkeys Other: kutoki zoli hobuwo qaga jomife
English: frogs touch monkeys Other: gahowo qaga hobuwo qaga ponife
English: a dog dislikes children Other: dupuki qaga hapowo qaga jomife
English: the monkey will touch a frog Other: hobuki zoli gahoki qaga poniku
English: frogs dislike a dog Other: ",gahowo qaga dupuki qaga jomife
"Other: dupaba powe zoniba powe puroku English: the person disliked the bird
Other: jociti zanu zoniba zanu wafoku English: dolphins hit a bird
Other: goyiti powe dupati zanu lebaku English: the crows saw people
Other: zoniti powe jociba zanu lebaku English: the birds saw a dolphin
Other: zoniti powe ziteti zanu hurige English: the birds will want dogs
Other: dupaba powe zoniba powe lebaku English: ",the person saw the bird
"English: the person disliked the bird Other: dupaba powe zoniba powe puroku
English: dolphins hit a bird Other: jociti zanu zoniba zanu wafoku
English: the crows saw people Other: goyiti powe dupati zanu lebaku
English: the birds saw a dolphin Other: zoniti powe jociba zanu lebaku
English: the birds will want dogs Other: zoniti powe ziteti zanu hurige
English: the person saw the bird Other: ",dupaba powe zoniba powe lebaku
"Other: xijoga wivi holutu vajiya kewu English: a bird will praise the dolphins
Other: wozaga kewu dovare vajiga kewu English: the child hits the dolphin
Other: wozaya kewu sinatu busega wivi English: the children will like a person
Other: xijoya kewu dovaye pagaya kewu English: the birds hit the crows
Other: pagaya wivi hogeye wozaga wivi English: crows slapped a child
Other: pagaga kewu dovaye xijoya wivi English: ",the crow hit birds
"English: a bird will praise the dolphins Other: xijoga wivi holutu vajiya kewu
English: the child hits the dolphin Other: wozaga kewu dovare vajiga kewu
English: the children will like a person Other: wozaya kewu sinatu busega wivi
English: the birds hit the crows Other: xijoya kewu dovaye pagaya kewu
English: crows slapped a child Other: pagaya wivi hogeye wozaga wivi
English: the crow hit birds Other: ",pagaga kewu dovaye xijoya wivi
"Other: lace towowu dafu mexowu josowa English: a cat disliked the monkey
Other: dafu kedora dafu mexowu vavomo English: the children remember the monkey
Other: dafu kedora dafu gefara josomo English: the children dislike the dogs
Other: dafu towora lace kedora munaba English: the cats will want children
Other: lace fubewu dafu gefawu munaba English: a dolphin will want the dog
Other: dafu gefara lace mexowu munaba English: ",the dogs will want a monkey
"English: a cat disliked the monkey Other: lace towowu dafu mexowu josowa
English: the children remember the monkey Other: dafu kedora dafu mexowu vavomo
English: the children dislike the dogs Other: dafu kedora dafu gefara josomo
English: the cats will want children Other: dafu towora lace kedora munaba
English: a dolphin will want the dog Other: lace fubewu dafu gefawu munaba
English: the dogs will want a monkey Other: ",dafu gefara lace mexowu munaba
"Other: didi nolopi gihefa duri yurere English: frogs will slap the dog
Other: duri nokihu gegeha duri yukiva English: the people remember the child
Other: didi novoyu gehefa didi yulopi English: monkeys slap a frog
Other: didi nokihu vugeha duri novoyu English: people remembered the monkeys
Other: didi nokihu vubeka duri novubo English: people disliked the crows
Other: didi yukihu vugeha didi yurere English: ",a person remembered a dog
"English: frogs will slap the dog Other: didi nolopi gihefa duri yurere
English: the people remember the child Other: duri nokihu gegeha duri yukiva
English: monkeys slap a frog Other: didi novoyu gehefa didi yulopi
English: people remembered the monkeys Other: didi nokihu vugeha duri novoyu
English: people disliked the crows Other: didi nokihu vubeka duri novubo
English: a person remembered a dog Other: ",didi yukihu vugeha didi yurere
"Other: vapo wumepa loci wubopu dexogu English: the frogs hit monkeys
Other: vapo bimepa vapo wupaqa depico English: the frog touches the dogs
Other: loci wuwaha vapo bihije gixogu English: people hit the cat
Other: loci bihije loci wuluru dejini English: a cat wants children
Other: loci bibopu loci wupaqa yipico English: a monkey will touch dogs
Other: vapo wumepa vapo wuhije yixogu English: ",the frogs will hit the cats
"English: the frogs hit monkeys Other: vapo wumepa loci wubopu dexogu
English: the frog touches the dogs Other: vapo bimepa vapo wupaqa depico
English: people hit the cat Other: loci wuwaha vapo bihije gixogu
English: a cat wants children Other: loci bihije loci wuluru dejini
English: a monkey will touch dogs Other: loci bibopu loci wupaqa yipico
English: the frogs will hit the cats Other: ",vapo wumepa vapo wuhije yixogu
"Other: niwi payexi hazi tugexi kuquxo English: the monkeys want dolphins
Other: hazi taluhu hazi payexi ribibi English: a frog slapped monkeys
Other: hazi tugexi hazi gukahu ribixo English: dolphins slap a bird
Other: hazi xakahu hazi payehu xadexo English: a person sees a monkey
Other: hazi payehu niwi tugexi bowexo English: a monkey likes the dolphins
Other: hazi tugehu hazi xakahu ribixo English: ",a dolphin slaps a person
"English: the monkeys want dolphins Other: niwi payexi hazi tugexi kuquxo
English: a frog slapped monkeys Other: hazi taluhu hazi payexi ribibi
English: dolphins slap a bird Other: hazi tugexi hazi gukahu ribixo
English: a person sees a monkey Other: hazi xakahu hazi payehu xadexo
English: a monkey likes the dolphins Other: hazi payehu niwi tugexi bowexo
English: a dolphin slaps a person Other: ",hazi tugehu hazi xakahu ribixo
"Other: dikohu lare yasaxe siwehu poha English: a dolphin liked the child
Other: siwehu lare vihodo dikohu lare English: a child will touch a dolphin
Other: dikofo lare moqapo luqufo poha English: dolphins slap the monkeys
Other: tulufo poha bemapo dikofo lare English: the frogs hit dolphins
Other: vuvufo poha yasapo tulufo poha English: the dogs like the frogs
Other: siwefo poha yasaxe vuvufo poha English: ",the children liked the dogs
"English: a dolphin liked the child Other: dikohu lare yasaxe siwehu poha
English: a child will touch a dolphin Other: siwehu lare vihodo dikohu lare
English: dolphins slap the monkeys Other: dikofo lare moqapo luqufo poha
English: the frogs hit dolphins Other: tulufo poha bemapo dikofo lare
English: the dogs like the frogs Other: vuvufo poha yasapo tulufo poha
English: the children liked the dogs Other: ",siwefo poha yasaxe vuvufo poha
"Other: pulira remu cejicu puhifa yowo English: the crow will like a dolphin
Other: qazoki remu ceteso qaheru remu English: the cats will touch the birds
Other: qanufe yowo cefoda pulira yowo English: monkeys will hit a crow
Other: qanufe yowo cegeki qazoki yowo English: monkeys will slap cats
Other: puheru remu cegeki qahifa yowo English: the bird will slap dolphins
Other: puhifa remu cefoda punufe yowo English: ",the dolphin will hit a monkey
"English: the crow will like a dolphin Other: pulira remu cejicu puhifa yowo
English: the cats will touch the birds Other: qazoki remu ceteso qaheru remu
English: monkeys will hit a crow Other: qanufe yowo cefoda pulira yowo
English: monkeys will slap cats Other: qanufe yowo cegeki qazoki yowo
English: the bird will slap dolphins Other: puheru remu cegeki qahifa yowo
English: the dolphin will hit a monkey Other: ",puhifa remu cefoda punufe yowo
"Other: qeti silupi fotiqa sune soyapi English: the dolphins liked people
Other: sune pugide taqaqa sune silupi English: a child touched dolphins
Other: sune pugipi gupimu sune melipi English: children will slap birds
Other: sune soyapi taqafu qeti neyapi English: people touch the monkeys
Other: sune silupi taqamu qeti balede English: dolphins will touch the crow
Other: qeti soyapi taqaqa sune pugipi English: ",the people touched children
"English: the dolphins liked people Other: qeti silupi fotiqa sune soyapi
English: a child touched dolphins Other: sune pugide taqaqa sune silupi
English: children will slap birds Other: sune pugipi gupimu sune melipi
English: people touch the monkeys Other: sune soyapi taqafu qeti neyapi
English: dolphins will touch the crow Other: sune silupi taqamu qeti balede
English: the people touched children Other: ",qeti soyapi taqaqa sune pugipi
"Other: coka zoyoba belo sebaba zesuwi English: frogs see the people
Other: coka qiwuvu belo sivavu mokasu English: a crow praised the cat
Other: belo qiwuvu coka sivavu cudawi English: the crow slaps a cat
Other: belo sivavu coka qiwuvu mokacu English: the cat will praise a crow
Other: coka zoyovu coka sivaba gixiwi English: a frog hits cats
Other: coka qiwuba belo sivavu zesuwi English: ",crows see the cat
"English: frogs see the people Other: coka zoyoba belo sebaba zesuwi
English: a crow praised the cat Other: coka qiwuvu belo sivavu mokasu
English: the crow slaps a cat Other: belo qiwuvu coka sivavu cudawi
English: the cat will praise a crow Other: belo sivavu coka qiwuvu mokacu
English: a frog hits cats Other: coka zoyovu coka sivaba gixiwi
English: crows see the cat Other: ",coka qiwuba belo sivavu zesuwi
"Other: temapa cika jihisu citepa tube English: a crow touched the cat
Other: temapa tube nafosu zenahi cika English: the crow praised dogs
Other: hoyipa tube nafosu qamupa cika English: the dolphin praised a monkey
Other: zenapa cika vamape hoyipa cika English: a dog likes a dolphin
Other: temahi tube wilisu qamupa cika English: the crows wanted a monkey
Other: temahi cika nafosu hoyipa tube English: ",crows praised the dolphin
"English: a crow touched the cat Other: temapa cika jihisu citepa tube
English: the crow praised dogs Other: temapa tube nafosu zenahi cika
English: the dolphin praised a monkey Other: hoyipa tube nafosu qamupa cika
English: a dog likes a dolphin Other: zenapa cika vamape hoyipa cika
English: the crows wanted a monkey Other: temahi tube wilisu qamupa cika
English: crows praised the dolphin Other: ",temahi cika nafosu hoyipa tube
"Other: bofu tapafu zicedu lofu taxilu English: a cat hit the dolphin
Other: lofu voyote zipisi lofu voniti English: the monkeys slapped the birds
Other: lofu voyote naluho bofu tanoga English: the monkeys will dislike a child
Other: bofu tapafu kiwane bofu voxilu English: a cat wants dolphins
Other: lofu tapafu kiluho bofu voxilu English: the cat dislikes dolphins
Other: lofu taxilu zipisi lofu tayote English: ",the dolphin slapped the monkey
"English: a cat hit the dolphin Other: bofu tapafu zicedu lofu taxilu
English: the monkeys slapped the birds Other: lofu voyote zipisi lofu voniti
English: the monkeys will dislike a child Other: lofu voyote naluho bofu tanoga
English: a cat wants dolphins Other: bofu tapafu kiwane bofu voxilu
English: the cat dislikes dolphins Other: lofu tapafu kiluho bofu voxilu
English: the dolphin slapped the monkey Other: ",lofu taxilu zipisi lofu tayote
"Other: yibowo hemu sakaba zehawo hemu English: the cat hit the dolphin
Other: zehawo cozu pufuqe vihura cozu English: a dolphin touches dogs
Other: yibora cozu pufuqe gelowo cozu English: cats touch a frog
Other: qizewo cozu sakaba vihuwo hemu English: a crow hit the dog
Other: qizewo cozu pufuba yibora cozu English: a crow touched cats
Other: zehara cozu sakaba zehawo cozu English: ",dolphins hit a dolphin
"English: the cat hit the dolphin Other: yibowo hemu sakaba zehawo hemu
English: a dolphin touches dogs Other: zehawo cozu pufuqe vihura cozu
English: cats touch a frog Other: yibora cozu pufuqe gelowo cozu
English: a crow hit the dog Other: qizewo cozu sakaba vihuwo hemu
English: a crow touched cats Other: qizewo cozu pufuba yibora cozu
English: dolphins hit a dolphin Other: ",zehara cozu sakaba zehawo cozu
"Other: wizu zaheme wizu fotoxa xazema English: a dog will see monkeys
Other: wizu zeqoxa wizu zudexa xanofu English: frogs like dolphins
Other: pohe fotome pohe zudeme xanoma English: the monkey will like the dolphin
Other: pohe fotome wizu zeqome bazefu English: the monkey remembers a frog
Other: wizu raqaxa pohe zeqoxa bazema English: people will remember the frogs
Other: wizu zudexa wizu fotome xanoma English: ",dolphins will like a monkey
"English: a dog will see monkeys Other: wizu zaheme wizu fotoxa xazema
English: frogs like dolphins Other: wizu zeqoxa wizu zudexa xanofu
English: the monkey will like the dolphin Other: pohe fotome pohe zudeme xanoma
English: the monkey remembers a frog Other: pohe fotome wizu zeqome bazefu
English: people will remember the frogs Other: wizu raqaxa pohe zeqoxa bazema
English: dolphins will like a monkey Other: ",wizu zudexa wizu fotome xanoma
"Other: jekidu seva xegidu seva bilota English: the crows praised the dogs
Other: yanuba seva butiba pozo cavuta English: the dolphin liked a person
Other: guliba seva xegiba pozo wopelo English: the cat will dislike a dog
Other: yanudu pozo gulidu pozo wopeta English: dolphins disliked cats
Other: gulidu seva bepuba pozo tawita English: the cats hit a monkey
Other: guliba pozo yanudu seva bilota English: ",a cat praised the dolphins
"English: the crows praised the dogs Other: jekidu seva xegidu seva bilota
English: the dolphin liked a person Other: yanuba seva butiba pozo cavuta
English: the cat will dislike a dog Other: guliba seva xegiba pozo wopelo
English: dolphins disliked cats Other: yanudu pozo gulidu pozo wopeta
English: the cats hit a monkey Other: gulidu seva bepuba pozo tawita
English: a cat praised the dolphins Other: ",guliba pozo yanudu seva bilota
"Other: yiyi hovuvu fibuki yiyi regovu English: dolphins remember frogs
Other: yiyi pocuzo wizide yiyi dikovu English: a bird will see crows
Other: yiyi wuyavu fibuki pefi regozo English: monkeys remember the frog
Other: pefi pocuvu wekide pefi wuyavu English: the birds will like the monkeys
Other: pefi regovu wizide yiyi dikozo English: the frogs will see a crow
Other: yiyi pocuzo wekiki yiyi pocuvu English: ",a bird likes birds
"English: dolphins remember frogs Other: yiyi hovuvu fibuki yiyi regovu
English: a bird will see crows Other: yiyi pocuzo wizide yiyi dikovu
English: monkeys remember the frog Other: yiyi wuyavu fibuki pefi regozo
English: the birds will like the monkeys Other: pefi pocuvu wekide pefi wuyavu
English: the frogs will see a crow Other: pefi regovu wizide yiyi dikozo
English: a bird likes birds Other: ",yiyi pocuzo wekiki yiyi pocuvu
"Other: falo jugiyi falo jufere naxavo English: frogs hit dolphins
Other: vipu vojolu falo jumaca natafu English: the bird sees monkeys
Other: falo voqovo vipu jumaca natafu English: a dog sees the monkeys
Other: vipu jugiyi falo juhija nayesu English: the frogs want crows
Other: falo vogiyi vipu voqovo kukime English: a frog will like the dog
Other: vipu jugiyi vipu vogiyi kutafu English: ",the frogs will see the frog
"English: frogs hit dolphins Other: falo jugiyi falo jufere naxavo
English: the bird sees monkeys Other: vipu vojolu falo jumaca natafu
English: a dog sees the monkeys Other: falo voqovo vipu jumaca natafu
English: the frogs want crows Other: vipu jugiyi falo juhija nayesu
English: a frog will like the dog Other: falo vogiyi vipu voqovo kukime
English: the frogs will see the frog Other: ",vipu jugiyi vipu vogiyi kutafu
"Other: pabe yedupa mibe rajeja kobeva English: birds will want the person
Other: mibe jaxipa pabe yatuja vejuva English: the crows will remember a dog
Other: mibe qufupa mibe yedupa kobefo English: the cats wanted the birds
Other: pabe lukopa pabe jaxipa bibula English: monkeys touch crows
Other: mibe yatupa pabe jaxipa bibufo English: the dogs touched crows
Other: mibe jaxipa pabe jaxipa vejula English: ",the crows remember crows
"English: birds will want the person Other: pabe yedupa mibe rajeja kobeva
English: the crows will remember a dog Other: mibe jaxipa pabe yatuja vejuva
English: the cats wanted the birds Other: mibe qufupa mibe yedupa kobefo
English: monkeys touch crows Other: pabe lukopa pabe jaxipa bibula
English: the dogs touched crows Other: mibe yatupa pabe jaxipa bibufo
English: the crows remember crows Other: ",mibe jaxipa pabe jaxipa vejula
"Other: kedaji kica zolode bili xuyoni English: the dolphins praise a frog
Other: xiwuji kica pewide bili yegeja English: the people touched a bird
Other: xiwuji kica zolode bili yegelu English: the people will touch a frog
Other: pewide bili xafiji bili janelu English: a bird will see dogs
Other: pewide kica xafiji bili giqoni English: the bird slaps dogs
Other: xafiji bili kedade kica xuyolu English: ",dogs will praise the dolphin
"English: the dolphins praise a frog Other: kedaji kica zolode bili xuyoni
English: the people touched a bird Other: xiwuji kica pewide bili yegeja
English: the people will touch a frog Other: xiwuji kica zolode bili yegelu
English: a bird will see dogs Other: pewide bili xafiji bili janelu
English: the bird slaps dogs Other: pewide kica xafiji bili giqoni
English: dogs will praise the dolphin Other: ",xafiji bili kedade kica xuyolu
"Other: zago gocawa ximo viqipi xemeqi English: the dogs will hit a cat
Other: ximo vicopu zago visuhu zuwuya English: a person sees the frog
Other: ximo goyolu zago viqipi zututu English: dolphins praise the cat
Other: ximo vicawa ximo vicopu xewuya English: a dog will see a person
Other: zago goyeca zago viyolu lobuzo English: the monkeys disliked the dolphin
Other: zago goyeca zago vicopu xewuya English: ",the monkeys will see the person
"English: the dogs will hit a cat Other: zago gocawa ximo viqipi xemeqi
English: a person sees the frog Other: ximo vicopu zago visuhu zuwuya
English: dolphins praise the cat Other: ximo goyolu zago viqipi zututu
English: a dog will see a person Other: ximo vicawa ximo vicopu xewuya
English: the monkeys disliked the dolphin Other: zago goyeca zago viyolu lobuzo
English: the monkeys will see the person Other: ",zago goyeca zago vicopu xewuya
"Other: bebo mehare cecubu bebo weqare English: the monkey praises the dolphin
Other: cema weqare wipubu bebo mehayu English: a dolphin slaps the monkeys
Other: bebo gawayu wipube cema mehare English: the crows will slap a monkey
Other: cema coyore gukibu bebo gawayu English: a child hits the crows
Other: cema haxiyu xanobu cema coyore English: birds see a child
Other: cema mehare xanobu cema mehayu English: ",a monkey sees monkeys
"English: the monkey praises the dolphin Other: bebo mehare cecubu bebo weqare
English: a dolphin slaps the monkeys Other: cema weqare wipubu bebo mehayu
English: the crows will slap a monkey Other: bebo gawayu wipube cema mehare
English: a child hits the crows Other: cema coyore gukibu bebo gawayu
English: birds see a child Other: cema haxiyu xanobu cema coyore
English: a monkey sees monkeys Other: ",cema mehare xanobu cema mehayu
"Other: hitomo zibu vuwemo zibu zidawa English: the birds will want the frogs
Other: culure wowo defire zibu hodiwu English: a dolphin slaps the crow
Other: defire wowo hitore wowo hodiwu English: a crow slaps a bird
Other: pojumo zibu vuwemo zibu diyowu English: the monkeys praise the frogs
Other: defire wowo vuwere zibu xadawa English: a crow will see the frog
Other: hitomo zibu hitore zibu hodiwu English: ",the birds slap the bird
"English: the birds will want the frogs Other: hitomo zibu vuwemo zibu zidawa
English: a dolphin slaps the crow Other: culure wowo defire zibu hodiwu
English: a crow slaps a bird Other: defire wowo hitore wowo hodiwu
English: the monkeys praise the frogs Other: pojumo zibu vuwemo zibu diyowu
English: a crow will see the frog Other: defire wowo vuwere zibu xadawa
English: the birds slap the bird Other: ",hitomo zibu hitore zibu hodiwu
"Other: qotuvu siji kugafe siji hiruca English: the birds hit the monkey
Other: kutuvu lawo qofumo lawo roruca English: a bird will hit frogs
Other: qocihe lawo qolana siji hihafa English: dogs slapped the crows
Other: kulana lawo qotuvu lawo peyeye English: a crow sees birds
Other: qofumo lawo kulana lawo robafi English: frogs will dislike a crow
Other: qocihe lawo qolana lawo roruca English: ",dogs will hit crows
"English: the birds hit the monkey Other: qotuvu siji kugafe siji hiruca
English: a bird will hit frogs Other: kutuvu lawo qofumo lawo roruca
English: dogs slapped the crows Other: qocihe lawo qolana siji hihafa
English: a crow sees birds Other: kulana lawo qotuvu lawo peyeye
English: frogs will dislike a crow Other: qofumo lawo kulana lawo robafi
English: dogs will hit crows Other: ",qocihe lawo qolana lawo roruca
"Other: mosa bewuva mosa tapiva zamuve English: the children touch the people
Other: mosa rayiva mosa tapidi tixuqi English: the monkeys liked the person
Other: mosa godava mosa tapidi zamuve English: the crows touch the person
Other: rusa tapiva mosa bewuva surotu English: people will hit the children
Other: rusa lukidi mosa rayiva jiqetu English: a bird will dislike the monkeys
Other: mosa rayiva rusa bewudi zamuqi English: ",the monkeys touched a child
"English: the children touch the people Other: mosa bewuva mosa tapiva zamuve
English: the monkeys liked the person Other: mosa rayiva mosa tapidi tixuqi
English: the crows touch the person Other: mosa godava mosa tapidi zamuve
English: people will hit the children Other: rusa tapiva mosa bewuva surotu
English: a bird will dislike the monkeys Other: rusa lukidi mosa rayiva jiqetu
English: the monkeys touched a child Other: ",mosa rayiva rusa bewudi zamuqi
"Other: rehime tine refixu vutume tine English: monkeys praised children
Other: zonume tine leteji vutume diro English: cats want the children
Other: xixime tine letexu zonume tine English: dogs wanted cats
Other: libome diro refiji rehime tine English: the birds praise monkeys
Other: zonume tine leteji radogu diro English: cats want the dolphin
Other: rehime tine refiji zonume tine English: ",monkeys praise cats
"English: monkeys praised children Other: rehime tine refixu vutume tine
English: cats want the children Other: zonume tine leteji vutume diro
English: dogs wanted cats Other: xixime tine letexu zonume tine
English: the birds praise monkeys Other: libome diro refiji rehime tine
English: cats want the dolphin Other: zonume tine leteji radogu diro
English: monkeys praise cats Other: ",rehime tine refiji zonume tine
"Other: revu daguxi revu jotexi pakovu English: the monkeys saw the frogs
Other: revu jotexi revu yedegu pakofo English: the frogs will see the person
Other: revu johuxi revu gebagu rigega English: the dolphins dislike the dog
Other: pisa daguxi pisa nocuxi rigevu English: monkeys disliked cats
Other: revu yedexi pisa jotegu xalifo English: the people will praise a frog
Other: revu jotexi pisa dagugu xaliga English: ",the frogs praise a monkey
"English: the monkeys saw the frogs Other: revu daguxi revu jotexi pakovu
English: the frogs will see the person Other: revu jotexi revu yedegu pakofo
English: the dolphins dislike the dog Other: revu johuxi revu gebagu rigega
English: monkeys disliked cats Other: pisa daguxi pisa nocuxi rigevu
English: the people will praise a frog Other: revu yedexi pisa jotegu xalifo
English: the frogs praise a monkey Other: ",revu jotexi pisa dagugu xaliga
"Other: wovi vofele hidime goze kociwo English: people wanted the frog
Other: wovi vosepu himusi goze kofele English: monkeys liked the person
Other: goze kowata hikexi goze koxoqu English: the dolphin disliked the cat
Other: wovi koyuyo higoro wovi koxoqu English: a crow slapped a cat
Other: wovi kowata wemusi goze koyuyo English: a dolphin likes the crow
Other: goze voxoqu wekexi goze vofele English: ",the cats dislike the people
"English: people wanted the frog Other: wovi vofele hidime goze kociwo
English: monkeys liked the person Other: wovi vosepu himusi goze kofele
English: the dolphin disliked the cat Other: goze kowata hikexi goze koxoqu
English: a crow slapped a cat Other: wovi koyuyo higoro wovi koxoqu
English: a dolphin likes the crow Other: wovi kowata wemusi goze koyuyo
English: the cats dislike the people Other: ",goze voxoqu wekexi goze vofele
"Other: nuro vateka nuro beyoka vetado English: cats touched monkeys
Other: nuro vateka nuro naside vetado English: cats touched a bird
Other: nuro difaka vivu nasika sugize English: crows will like the birds
Other: nuro qujade vivu vatede zulado English: a dolphin remembered the cat
Other: nuro difaka vivu beyode raqado English: crows hit the monkey
Other: nuro vateka vivu difade vetado English: ",cats touched the crow
"English: cats touched monkeys Other: nuro vateka nuro beyoka vetado
English: cats touched a bird Other: nuro vateka nuro naside vetado
English: crows will like the birds Other: nuro difaka vivu nasika sugize
English: a dolphin remembered the cat Other: nuro qujade vivu vatede zulado
English: crows hit the monkey Other: nuro difaka vivu beyode raqado
English: cats touched the crow Other: ",nuro vateka vivu difade vetado
"Other: dagi fexule juzeyo gozu likoma English: birds will dislike the dog
Other: gozu fekoma jurido dagi ligayu English: the dogs will praise a frog
Other: dagi lixule nacita gozu fekoma English: a bird hit the dogs
Other: dagi lixule jurido gozu fekoma English: a bird will praise the dogs
Other: dagi lirudi yorido dagi likoma English: a monkey praises a dog
Other: dagi ligayu jurido gozu likoma English: ",a frog will praise the dog
"English: birds will dislike the dog Other: dagi fexule juzeyo gozu likoma
English: the dogs will praise a frog Other: gozu fekoma jurido dagi ligayu
English: a bird hit the dogs Other: dagi lixule nacita gozu fekoma
English: a bird will praise the dogs Other: dagi lixule jurido gozu fekoma
English: a monkey praises a dog Other: dagi lirudi yorido dagi likoma
English: a frog will praise the dog Other: ",dagi ligayu jurido gozu likoma
"Other: bige ruxuwo bige tixowo hefeni English: the monkeys will want the cats
Other: bige sofaxo yoke rakiwo qaceco English: the dog hits children
Other: bige tixowo bige fijaxo kotoni English: the cats will slap the crow
Other: yoke ruxuxo bige rakixo yozani English: a monkey will like the child
Other: bige runexo yoke sofaxo hefeco English: the bird wants a dog
Other: bige ruxuwo bige sofawo hefeni English: ",the monkeys will want the dogs
"English: the monkeys will want the cats Other: bige ruxuwo bige tixowo hefeni
English: the dog hits children Other: bige sofaxo yoke rakiwo qaceco
English: the cats will slap the crow Other: bige tixowo bige fijaxo kotoni
English: a monkey will like the child Other: yoke ruxuxo bige rakixo yozani
English: the bird wants a dog Other: bige runexo yoke sofaxo hefeco
English: the monkeys will want the dogs Other: ",bige ruxuwo bige sofawo hefeni
"Other: tane xokota jasi buhiso hijuhi English: the birds see a cat
Other: tane rajiso jasi yeposo jayihi English: the child remembers a dolphin
Other: jasi yepota tane xokota pewico English: dolphins praised the birds
Other: tane doseso tane yeposo jayico English: the person remembered the dolphin
Other: jasi yeposo jasi hefoso hijuve English: a dolphin will see a crow
Other: tane rajita jasi yeposo hijuhi English: ",the children see a dolphin
"English: the birds see a cat Other: tane xokota jasi buhiso hijuhi
English: the child remembers a dolphin Other: tane rajiso jasi yeposo jayihi
English: dolphins praised the birds Other: jasi yepota tane xokota pewico
English: the person remembered the dolphin Other: tane doseso tane yeposo jayico
English: a dolphin will see a crow Other: jasi yeposo jasi hefoso hijuve
English: the children see a dolphin Other: ",tane rajita jasi yeposo hijuhi
"Other: tisi qusuke tisi fiyefi wiruxu English: a crow touched children
Other: nehi hopifi nehi fiyefi cawexa English: the people will slap the children
Other: tisi kiceke tisi qusufi hihawa English: a dog hits crows
Other: tisi bedufi nehi fiyeke buhixu English: birds disliked the child
Other: tisi hopike nehi simufi cawexu English: a person slapped the cats
Other: nehi hopike tisi qusufi cawewa English: ",the person slaps crows
