problem,solution
Other: xito feqeco sedeho bapa lesopa English: children wanted the dog\nOther: xito letovu samodo bapa lesopa English: a cat will dislike the dog\nOther: bapa letovu semodo xito lemuga English: the cat disliked a crow\nOther: xito fehihu wahati xito lesopa English: frogs see a dog\nOther: xito fehihu wadeho bapa lexipe English: frogs want the person\nOther: bapa letovu semodo xito fehihu English: ,the cat disliked frogs
English: children wanted the dog Other: xito feqeco sedeho bapa lesopa\nEnglish: a cat will dislike the dog Other: xito letovu samodo bapa lesopa\nEnglish: the cat disliked a crow Other: bapa letovu semodo xito lemuga\nEnglish: frogs see a dog Other: xito fehihu wahati xito lesopa\nEnglish: frogs want the person Other: xito fehihu wadeho bapa lexipe\nEnglish: the cat disliked frogs Other: ,bapa letovu semodo xito fehihu
Other: pego cenume banivo gose pewame English: children wanted the cats\nOther: gose pewame yajavo pego savume English: the cats disliked dogs\nOther: gose sucoga xovoce gose xikime English: the bird sees the dolphins\nOther: pego pewame banice pego sucome English: cats want birds\nOther: gose tecame yekuvo gose xikiga English: the people liked the dolphin\nOther: pego savuga banivo gose pewaga English: ,a dog wanted the cat
English: children wanted the cats Other: pego cenume banivo gose pewame\nEnglish: the cats disliked dogs Other: gose pewame yajavo pego savume\nEnglish: the bird sees the dolphins Other: gose sucoga xovoce gose xikime\nEnglish: cats want birds Other: pego pewame banice pego sucome\nEnglish: the people liked the dolphin Other: gose tecame yekuvo gose xikiga\nEnglish: a dog wanted the cat Other: ,pego savuga banivo gose pewaga
Other: lafazo bozime nile fitovo nile English: the cat hit the children\nOther: lafazo fitovo cuti nicevo cuti English: children hit dogs\nOther: cuxipe fitome cuti gumome cuti English: a child slaps a monkey\nOther: qomupe tihivo cuti nicevo nile English: dolphins like the dogs\nOther: ruquji bozime nile gumovo cuti English: the cat will see monkeys\nOther: lafazo fitovo cuti fitome cuti English: ,children hit a child
English: the cat hit the children Other: lafazo bozime nile fitovo nile\nEnglish: children hit dogs Other: lafazo fitovo cuti nicevo cuti\nEnglish: a child slaps a monkey Other: cuxipe fitome cuti gumome cuti\nEnglish: dolphins like the dogs Other: qomupe tihivo cuti nicevo nile\nEnglish: the cat will see monkeys Other: ruquji bozime nile gumovo cuti\nEnglish: children hit a child Other: ,lafazo fitovo cuti fitome cuti
Other: todivu hebo kolubo vomivu xewu English: a dolphin praises the dog\nOther: qohivu xewu hitibo tepozo xewu English: the frog likes the crows\nOther: rasezo xewu kolubu tepozo hebo English: the children will praise crows\nOther: rasezo hebo kolubo vomivu xewu English: children praise the dog\nOther: voxivu hebo nevibo qohivu hebo English: a monkey slaps a frog\nOther: qohizo hebo hitibu rasevu hebo English: ,frogs will like a child
English: a dolphin praises the dog Other: todivu hebo kolubo vomivu xewu\nEnglish: the frog likes the crows Other: qohivu xewu hitibo tepozo xewu\nEnglish: the children will praise crows Other: rasezo xewu kolubu tepozo hebo\nEnglish: children praise the dog Other: rasezo hebo kolubo vomivu xewu\nEnglish: a monkey slaps a frog Other: voxivu hebo nevibo qohivu hebo\nEnglish: frogs will like a child Other: ,qohizo hebo hitibu rasevu hebo
Other: nokedo difo nozoco difo podigi English: the dolphin slapped the frog\nOther: nozoco lamo weyilu difo tohaco English: a frog praises the crows\nOther: nofami difo wekedo lamo gowito English: the person will see dolphins\nOther: nokedo lamo noyilu lamo tojaqo English: a dolphin likes a crow\nOther: nokedo difo weyilu lamo powito English: the dolphin saw crows\nOther: noyilu difo nofami lamo tojaqo English: ,the crow likes a person
English: the dolphin slapped the frog Other: nokedo difo nozoco difo podigi\nEnglish: a frog praises the crows Other: nozoco lamo weyilu difo tohaco\nEnglish: the person will see dolphins Other: nofami difo wekedo lamo gowito\nEnglish: a dolphin likes a crow Other: nokedo lamo noyilu lamo tojaqo\nEnglish: the dolphin saw crows Other: nokedo difo weyilu lamo powito\nEnglish: the crow likes a person Other: ,noyilu difo nofami lamo tojaqo
Other: qiya zilida mixora qiya yusebe English: the frogs will remember the dolphin\nOther: voku tawida zezoti qiya zilibe English: the dolphins liked a crow\nOther: voku yusebe kimura qiya tawida English: the crow will want frogs\nOther: voku leyebe zezoti qiya tawibe English: the crows liked children\nOther: qiya zevebe momura qiya tawibe English: the crows will slap the monkeys\nOther: qiya zevebe mixora qiya tawibe English: ,the crows will remember the monkeys
English: the frogs will remember the dolphin Other: qiya zilida mixora qiya yusebe\nEnglish: the dolphins liked a crow Other: voku tawida zezoti qiya zilibe\nEnglish: the crow will want frogs Other: voku yusebe kimura qiya tawida\nEnglish: the crows liked children Other: voku leyebe zezoti qiya tawibe\nEnglish: the crows will slap the monkeys Other: qiya zevebe momura qiya tawibe\nEnglish: the crows will remember the monkeys Other: ,qiya zevebe mixora qiya tawibe
Other: baze kegesa miteha baze mabucu English: a frog slapped monkeys\nOther: neva xinasa miteli baze nobosa English: the bird will slap a crow\nOther: neva kunacu miteli baze mabucu English: the people will slap monkeys\nOther: neva mabucu niruli neva xinacu English: the monkeys will praise the birds\nOther: baze kunacu juceli baze mabucu English: people will remember monkeys\nOther: neva nobosa miteli baze mabucu English: ,the crow will slap monkeys
English: a frog slapped monkeys Other: baze kegesa miteha baze mabucu\nEnglish: the bird will slap a crow Other: neva xinasa miteli baze nobosa\nEnglish: the people will slap monkeys Other: neva kunacu miteli baze mabucu\nEnglish: the monkeys will praise the birds Other: neva mabucu niruli neva xinacu\nEnglish: people will remember monkeys Other: baze kunacu juceli baze mabucu\nEnglish: the crow will slap monkeys Other: ,neva nobosa miteli baze mabucu
Other: dafo kogulo museja dafo beyese English: the frog disliked the birds\nOther: moge gibalo buyono moge sayase English: a cat will remember dogs\nOther: moge bepase musefa moge yowose English: children dislike monkeys\nOther: moge kogulo bapaja moge yowose English: a frog liked monkeys\nOther: dafo yowose qavofa dafo sayase English: the monkeys want the dogs\nOther: moge beyese museno moge yowose English: ,birds will dislike monkeys
English: the frog disliked the birds Other: dafo kogulo museja dafo beyese\nEnglish: a cat will remember dogs Other: moge gibalo buyono moge sayase\nEnglish: children dislike monkeys Other: moge bepase musefa moge yowose\nEnglish: a frog liked monkeys Other: moge kogulo bapaja moge yowose\nEnglish: the monkeys want the dogs Other: dafo yowose qavofa dafo sayase\nEnglish: birds will dislike monkeys Other: ,moge beyese museno moge yowose
Other: mefili roro doxudo guloqu roro English: dolphins will slap a monkey\nOther: seguli yobo sifudo huwequ yobo English: the cats will dislike the frog\nOther: seguli roro zidaji guloqu roro English: cats remember a monkey\nOther: coluqu roro tujoji huwequ roro English: a child likes a frog\nOther: seguli roro doxuji coluqu yobo English: cats slap the child\nOther: seguqu yobo doxuji guloli roro English: ,the cat slaps monkeys
English: dolphins will slap a monkey Other: mefili roro doxudo guloqu roro\nEnglish: the cats will dislike the frog Other: seguli yobo sifudo huwequ yobo\nEnglish: cats remember a monkey Other: seguli roro zidaji guloqu roro\nEnglish: a child likes a frog Other: coluqu roro tujoji huwequ roro\nEnglish: cats slap the child Other: seguli roro doxuji coluqu yobo\nEnglish: the cat slaps monkeys Other: ,seguqu yobo doxuji guloli roro
Other: yukiso nugofo kova zinefo nowi English: people dislike the cats\nOther: puveso mutufo nowi zinefo nowi English: the frogs want the cats\nOther: yukira sodima kova mutufo kova English: a child disliked frogs\nOther: puveso lefima nowi mutuma nowi English: the dog wants the frog\nOther: gozoso lefifo kova nugoma kova English: dogs slap a person\nOther: gozora sodifo nowi zinema nowi English: ,the children slapped the cat
English: people dislike the cats Other: yukiso nugofo kova zinefo nowi\nEnglish: the frogs want the cats Other: puveso mutufo nowi zinefo nowi\nEnglish: a child disliked frogs Other: yukira sodima kova mutufo kova\nEnglish: the dog wants the frog Other: puveso lefima nowi mutuma nowi\nEnglish: dogs slap a person Other: gozoso lefifo kova nugoma kova\nEnglish: the children slapped the cat Other: ,gozora sodifo nowi zinema nowi
Other: baxola yovi dezeku fota gewaje English: dolphins hit the crow\nOther: baxoku fota gajula fota nuwije English: the dolphin slapped the dogs\nOther: gigoku yovi banola yovi zunoyo English: a child will remember people\nOther: baxola yovi gigoku yovi zunoyo English: dolphins will remember a child\nOther: gigoku fota banola yovi zunoje English: the child remembered people\nOther: banoku fota gigoku yovi nuwije English: ,the person slapped a child
English: dolphins hit the crow Other: baxola yovi dezeku fota gewaje\nEnglish: the dolphin slapped the dogs Other: baxoku fota gajula fota nuwije\nEnglish: a child will remember people Other: gigoku yovi banola yovi zunoyo\nEnglish: dolphins will remember a child Other: baxola yovi gigoku yovi zunoyo\nEnglish: the child remembered people Other: gigoku fota banola yovi zunoje\nEnglish: the person slapped a child Other: ,banoku fota gigoku yovi nuwije
Other: yoworu fayu mocige ciqa tiyubo English: a frog remembered the birds\nOther: cosige fayu bunige fayu rifoqu English: monkeys will hit crows\nOther: mocige ciqa cosiru ciqa vixusu English: the birds like the monkey\nOther: bunige fayu dabige ciqa cevabo English: crows saw the people\nOther: roqoru ciqa mocige fayu lumisu English: the dolphin touches birds\nOther: roqoru fayu yoworu fayu rifoqu English: ,a dolphin will hit a frog
English: a frog remembered the birds Other: yoworu fayu mocige ciqa tiyubo\nEnglish: monkeys will hit crows Other: cosige fayu bunige fayu rifoqu\nEnglish: the birds like the monkey Other: mocige ciqa cosiru ciqa vixusu\nEnglish: crows saw the people Other: bunige fayu dabige ciqa cevabo\nEnglish: the dolphin touches birds Other: roqoru ciqa mocige fayu lumisu\nEnglish: a dolphin will hit a frog Other: ,roqoru fayu yoworu fayu rifoqu
Other: sefowe wizo rilaqu qete ximeqa English: the dogs touch a bird\nOther: xecaqu qete rilaqu wizo hepexa English: a child will like the bird\nOther: rilaqu qete sefowe wizo todaha English: a bird praised the dogs\nOther: rilawe qete sefoqu wizo todaha English: birds praised the dog\nOther: xecaqu qete sefowe qete todaha English: a child praised dogs\nOther: xecaqu qete rilawe wizo todaha English: ,a child praised the birds
English: the dogs touch a bird Other: sefowe wizo rilaqu qete ximeqa\nEnglish: a child will like the bird Other: xecaqu qete rilaqu wizo hepexa\nEnglish: a bird praised the dogs Other: rilaqu qete sefowe wizo todaha\nEnglish: birds praised the dog Other: rilawe qete sefoqu wizo todaha\nEnglish: a child praised dogs Other: xecaqu qete sefowe qete todaha\nEnglish: a child praised the birds Other: ,xecaqu qete rilawe wizo todaha
Other: golu zemeke golu nasiso qosica English: dolphins hit a monkey\nOther: xame zeputi golu zecuzi micote English: the children will like birds\nOther: xame nacuzi xame najiqu qomabu English: the bird wants the crow\nOther: golu nahage xame zemeke qonuse English: a person remembers the dolphins\nOther: xame najiqu xame zeputi qosica English: the crow hits the children\nOther: golu zecuzi xame zemeke qosica English: ,birds hit the dolphins
English: dolphins hit a monkey Other: golu zemeke golu nasiso qosica\nEnglish: the children will like birds Other: xame zeputi golu zecuzi micote\nEnglish: the bird wants the crow Other: xame nacuzi xame najiqu qomabu\nEnglish: a person remembers the dolphins Other: golu nahage xame zemeke qonuse\nEnglish: the crow hits the children Other: xame najiqu xame zeputi qosica\nEnglish: birds hit the dolphins Other: ,golu zecuzi xame zemeke qosica
Other: zarebu diyu cupeva woqobu cawi English: the bird will see a person\nOther: zarebu diyu girogo vegubu diyu English: the bird disliked the crow\nOther: juwufe cawi girogo hecibu cawi English: cats disliked a dolphin\nOther: vegufe diyu lixova hecibu diyu English: the crows will remember the dolphin\nOther: woqofe diyu ruqova juwubu cawi English: the people will hit a cat\nOther: juwufe diyu lixova woqobu diyu English: ,the cats will remember the person
English: the bird will see a person Other: zarebu diyu cupeva woqobu cawi\nEnglish: the bird disliked the crow Other: zarebu diyu girogo vegubu diyu\nEnglish: cats disliked a dolphin Other: juwufe cawi girogo hecibu cawi\nEnglish: the crows will remember the dolphin Other: vegufe diyu lixova hecibu diyu\nEnglish: the people will hit a cat Other: woqofe diyu ruqova juwubu cawi\nEnglish: the cats will remember the person Other: ,juwufe diyu lixova woqobu diyu
Other: yahexu zuqi hekizi yohava zuqi English: a person praised dogs\nOther: yohexu zuqi yubami yapemi bizi English: people want the child\nOther: yobigu zuqi cizuyi yaquza bizi English: crows will see the cat\nOther: yaquza bizi hekizi yahexu zuqi English: the cat praised a person\nOther: yohihu bizi cilowa yohexu bizi English: the monkeys will touch the people\nOther: yohava bizi cizuyi yahexu bizi English: ,the dogs will see the person
English: a person praised dogs Other: yahexu zuqi hekizi yohava zuqi\nEnglish: people want the child Other: yohexu zuqi yubami yapemi bizi\nEnglish: crows will see the cat Other: yobigu zuqi cizuyi yaquza bizi\nEnglish: the cat praised a person Other: yaquza bizi hekizi yahexu zuqi\nEnglish: the monkeys will touch the people Other: yohihu bizi cilowa yohexu bizi\nEnglish: the dogs will see the person Other: ,yohava bizi cizuyi yahexu bizi
Other: doco locebi doco gokuqe pelixu English: the crow will want the birds\nOther: doco romeqe doco loceqe yayude English: the people saw the crows\nOther: doco yedobi tubi loceqe hehaxu English: the dolphin will like crows\nOther: doco romeqe doco loceqe zebede English: the people praised the crows\nOther: tubi tutaqe doco romebi yayuxu English: children will see the person\nOther: doco romebi doco tutaqe yayude English: ,the person saw the children
English: the crow will want the birds Other: doco locebi doco gokuqe pelixu\nEnglish: the people saw the crows Other: doco romeqe doco loceqe yayude\nEnglish: the dolphin will like crows Other: doco yedobi tubi loceqe hehaxu\nEnglish: the people praised the crows Other: doco romeqe doco loceqe zebede\nEnglish: children will see the person Other: tubi tutaqe doco romebi yayuxu\nEnglish: the person saw the children Other: ,doco romebi doco tutaqe yayude
Other: nulupe naga nugehi naga huvaha English: a frog liked a person\nOther: nulupe naga nunama poqo sevaha English: a frog will like the dolphin\nOther: zoxoli poqo nunama naga foriyi English: the cats want a dolphin\nOther: nuxoli naga zogehi poqo foginu English: a cat slaps the people\nOther: zonama naga zolupe naga foriyi English: dolphins want frogs\nOther: nunama poqo nulupe poqo fovaha English: ,the dolphin likes the frog
English: a frog liked a person Other: nulupe naga nugehi naga huvaha\nEnglish: a frog will like the dolphin Other: nulupe naga nunama poqo sevaha\nEnglish: the cats want a dolphin Other: zoxoli poqo nunama naga foriyi\nEnglish: a cat slaps the people Other: nuxoli naga zogehi poqo foginu\nEnglish: dolphins want frogs Other: zonama naga zolupe naga foriyi\nEnglish: the dolphin likes the frog Other: ,nunama poqo nulupe poqo fovaha
Other: qeluxu toqu guguyu liropi toqu English: the dog will praise the dolphins\nOther: micoxu feza rasiyu mepoxu feza English: a frog will remember a crow\nOther: mepopi toqu guguke micoxu feza English: the crows praised a frog\nOther: liropi feza wejapa cetuxu feza English: dolphins hit a monkey\nOther: liroxu toqu veqike cetuxu feza English: the dolphin saw a monkey\nOther: mepoxu toqu guguke micoxu toqu English: ,the crow praised the frog
English: the dog will praise the dolphins Other: qeluxu toqu guguyu liropi toqu\nEnglish: a frog will remember a crow Other: micoxu feza rasiyu mepoxu feza\nEnglish: the crows praised a frog Other: mepopi toqu guguke micoxu feza\nEnglish: dolphins hit a monkey Other: liropi feza wejapa cetuxu feza\nEnglish: the dolphin saw a monkey Other: liroxu toqu veqike cetuxu feza\nEnglish: the crow praised the frog Other: ,mepoxu toqu guguke micoxu toqu
Other: xajo tewatu wucobe gihe zamafe English: the people will praise a cat\nOther: gihe vabufe wucoro gihe gabefe English: a dolphin praises a dog\nOther: gihe tewatu mopulo gihe getefe English: people wanted a monkey\nOther: gihe gabefe quloro gihe tewafe English: a dog dislikes a person\nOther: xajo poyutu gezube gihe tewatu English: the frogs will like people\nOther: gihe tewatu wucoro gihe poyutu English: ,people praise frogs
English: the people will praise a cat Other: xajo tewatu wucobe gihe zamafe\nEnglish: a dolphin praises a dog Other: gihe vabufe wucoro gihe gabefe\nEnglish: people wanted a monkey Other: gihe tewatu mopulo gihe getefe\nEnglish: a dog dislikes a person Other: gihe gabefe quloro gihe tewafe\nEnglish: the frogs will like people Other: xajo poyutu gezube gihe tewatu\nEnglish: people praise frogs Other: ,gihe tewatu wucoro gihe poyutu
Other: disuzi vivu didopu kohe foxeji English: a cat liked the frog\nOther: diqajo kohe goqove kohe mobeze English: the monkey will praise the crows\nOther: dinito vivu gokipo vivu moreji English: a person will touch children\nOther: diqajo kohe dikipo vivu kibeze English: the monkey praises a child\nOther: gokipo vivu diqajo kohe foxoco English: children hit the monkey\nOther: gosuzi vivu dikipo kohe kixoco English: ,cats hit the child
English: a cat liked the frog Other: disuzi vivu didopu kohe foxeji\nEnglish: the monkey will praise the crows Other: diqajo kohe goqove kohe mobeze\nEnglish: a person will touch children Other: dinito vivu gokipo vivu moreji\nEnglish: the monkey praises a child Other: diqajo kohe dikipo vivu kibeze\nEnglish: children hit the monkey Other: gokipo vivu diqajo kohe foxoco\nEnglish: cats hit the child Other: ,gosuzi vivu dikipo kohe kixoco
Other: yixare coci firohi coci qohohu English: dogs will see a crow\nOther: firohi quri figoxi coci qoheka English: the crow will slap a person\nOther: firohi coci yigoxi coci qodaso English: a crow will dislike people\nOther: figoxi coci yitapa coci qejoci English: a person wanted children\nOther: fisika quri figoxi quri qedaso English: the dolphin disliked the person\nOther: yirohi coci fixare coci qehohu English: ,crows saw a dog
English: dogs will see a crow Other: yixare coci firohi coci qohohu\nEnglish: the crow will slap a person Other: firohi quri figoxi coci qoheka\nEnglish: a crow will dislike people Other: firohi coci yigoxi coci qodaso\nEnglish: a person wanted children Other: figoxi coci yitapa coci qejoci\nEnglish: the dolphin disliked the person Other: fisika quri figoxi quri qedaso\nEnglish: crows saw a dog Other: ,yirohi coci fixare coci qehohu
Other: waxu dipeni sale dixuyu silepa English: the cat slapped a crow\nOther: sale popeni waxu dixuyu sitica English: cats liked the crow\nOther: waxu pojeco sale dixuyu zosuha English: the dogs touch a crow\nOther: sale pojepa waxu pojeco sisuha English: frogs touched the dogs\nOther: waxu poxibo waxu dipeni zolepa English: the dolphins slap the cat\nOther: waxu dipeni sale dixuyu sitica English: ,the cat liked a crow
English: the cat slapped a crow Other: waxu dipeni sale dixuyu silepa\nEnglish: cats liked the crow Other: sale popeni waxu dixuyu sitica\nEnglish: the dogs touch a crow Other: waxu pojeco sale dixuyu zosuha\nEnglish: frogs touched the dogs Other: sale pojepa waxu pojeco sisuha\nEnglish: the dolphins slap the cat Other: waxu poxibo waxu dipeni zolepa\nEnglish: the cat liked a crow Other: ,waxu dipeni sale dixuyu sitica
Other: tiyi johaho tiyi poroga nahiha English: the monkeys like the frog\nOther: tewo wofiga tewo weroga qedoha English: a dog sees a cat\nOther: tiyi weroho tewo wofiga qedoha English: the cats see a dog\nOther: tiyi poroga tewo gevaho fizawa English: the frog praised dolphins\nOther: tiyi johaga tiyi poroga qedoxa English: the monkey will see the frog\nOther: tiyi gevaho tewo poroga qedoha English: ,the dolphins see a frog
English: the monkeys like the frog Other: tiyi johaho tiyi poroga nahiha\nEnglish: a dog sees a cat Other: tewo wofiga tewo weroga qedoha\nEnglish: the cats see a dog Other: tiyi weroho tewo wofiga qedoha\nEnglish: the frog praised dolphins Other: tiyi poroga tewo gevaho fizawa\nEnglish: the monkey will see the frog Other: tiyi johaga tiyi poroga qedoxa\nEnglish: the dolphins see a frog Other: ,tiyi gevaho tewo poroga qedoha
Other: xiho yikohe depupo xiho kopuhe English: the dog slapped the crow\nOther: xiho yikohe yudixo yemi vuvaza English: the dog will see cats\nOther: yemi yikohe butuxo xiho ducuhe English: a dog will remember the person\nOther: xiho yikohe kimixo yemi ducuhe English: the dog will touch a person\nOther: xiho kopuza tupupo yemi gewehe English: the crows liked a frog\nOther: xiho yikohe kimixo yemi yikoza English: ,the dog will touch dogs
English: the dog slapped the crow Other: xiho yikohe depupo xiho kopuhe\nEnglish: the dog will see cats Other: xiho yikohe yudixo yemi vuvaza\nEnglish: a dog will remember the person Other: yemi yikohe butuxo xiho ducuhe\nEnglish: the dog will touch a person Other: xiho yikohe kimixo yemi ducuhe\nEnglish: the crows liked a frog Other: xiho kopuza tupupo yemi gewehe\nEnglish: the dog will touch dogs Other: ,xiho yikohe kimixo yemi yikoza
Other: nenata vusu xugota togi wakace English: the bird saw a monkey\nOther: kajata togi nenati togi wakada English: a child will see birds\nOther: xugota vusu kasota togi bepiyo English: the monkey praises a frog\nOther: kajati vusu kasoti vusu hopeyo English: the children slap the frogs\nOther: kajati vusu qujiti vusu savice English: the children wanted the crows\nOther: kasoti togi nenata vusu hopeda English: ,frogs will slap the bird
English: the bird saw a monkey Other: nenata vusu xugota togi wakace\nEnglish: a child will see birds Other: kajata togi nenati togi wakada\nEnglish: the monkey praises a frog Other: xugota vusu kasota togi bepiyo\nEnglish: the children slap the frogs Other: kajati vusu kasoti vusu hopeyo\nEnglish: the children wanted the crows Other: kajati vusu qujiti vusu savice\nEnglish: frogs will slap the bird Other: ,kasoti togi nenata vusu hopeda
Other: migija wiqa genuye buzeja niju English: a dog will see the child\nOther: buzeci wiqa lafihu zajeci niju English: children disliked the people\nOther: fuyeci niju lafice migici niju English: the birds dislike the dogs\nOther: migija niju waleye zajeci niju English: the dog will want the people\nOther: zajeja wiqa genuce migici wiqa English: a person sees dogs\nOther: fuyeci niju waleye zajeja niju English: ,the birds will want the person
English: a dog will see the child Other: migija wiqa genuye buzeja niju\nEnglish: children disliked the people Other: buzeci wiqa lafihu zajeci niju\nEnglish: the birds dislike the dogs Other: fuyeci niju lafice migici niju\nEnglish: the dog will want the people Other: migija niju waleye zajeci niju\nEnglish: a person sees dogs Other: zajeja wiqa genuce migici wiqa\nEnglish: the birds will want the person Other: ,fuyeci niju waleye zajeja niju
Other: fato fihayi sejuto dogu xovipo English: a dolphin sees the crows\nOther: dogu xovipo gohito dogu dikopo English: the crows want the birds\nOther: fato dafopo gohipi dogu dikopo English: frogs will want the birds\nOther: dogu riripo gohito fato nuzupo English: the dogs want monkeys\nOther: dogu dafoyi lariya fato dikopo English: the frog slapped birds\nOther: fato fihapo laripi dogu dikopo English: ,dolphins will slap the birds
English: a dolphin sees the crows Other: fato fihayi sejuto dogu xovipo\nEnglish: the crows want the birds Other: dogu xovipo gohito dogu dikopo\nEnglish: frogs will want the birds Other: fato dafopo gohipi dogu dikopo\nEnglish: the dogs want monkeys Other: dogu riripo gohito fato nuzupo\nEnglish: the frog slapped birds Other: dogu dafoyi lariya fato dikopo\nEnglish: dolphins will slap the birds Other: ,fato fihapo laripi dogu dikopo
Other: waxu guhuke jerijo wepa sifemu English: the monkeys will want a person\nOther: wepa silise fogora waxu gudote English: a dolphin slaps the birds\nOther: wepa siketu gazova wepa gudote English: a child hit birds\nOther: wepa sikari jewigo waxu guhuke English: a dog will touch the monkeys\nOther: wepa silise gariyu waxu siketu English: a dolphin remembered the child\nOther: wepa sihuke fowigo wepa sidote English: ,a monkey touches a bird
English: the monkeys will want a person Other: waxu guhuke jerijo wepa sifemu\nEnglish: a dolphin slaps the birds Other: wepa silise fogora waxu gudote\nEnglish: a child hit birds Other: wepa siketu gazova wepa gudote\nEnglish: a dog will touch the monkeys Other: wepa sikari jewigo waxu guhuke\nEnglish: a dolphin remembered the child Other: wepa silise gariyu waxu siketu\nEnglish: a monkey touches a bird Other: ,wepa sihuke fowigo wepa sidote
Other: hita mejiya selini hita migoya English: a person touched a dolphin\nOther: qeva mejike nokezu qeva migoke English: the people like the dolphins\nOther: qeva boriya tuwezu hita seruke English: the bird hits dogs\nOther: qeva boriya tuwezu hita wapiya English: the bird hits a monkey\nOther: qeva migoya hepuca qeva seruke English: the dolphin will dislike the dogs\nOther: hita seruya nokeni qeva migoya English: ,a dog liked the dolphin
English: a person touched a dolphin Other: hita mejiya selini hita migoya\nEnglish: the people like the dolphins Other: qeva mejike nokezu qeva migoke\nEnglish: the bird hits dogs Other: qeva boriya tuwezu hita seruke\nEnglish: the bird hits a monkey Other: qeva boriya tuwezu hita wapiya\nEnglish: the dolphin will dislike the dogs Other: qeva migoya hepuca qeva seruke\nEnglish: a dog liked the dolphin Other: ,hita seruya nokeni qeva migoya
Other: pujicu mafi zelicu mafi qotaqo English: the frog will hit the cat\nOther: pujicu mafi degucu mafi yiluhu English: the frog likes the child\nOther: zelicu yali pujivo yali pedemu English: a cat remembered frogs\nOther: mukovo yali lunacu mafi kekamu English: monkeys praised the bird\nOther: zapivo mafi pujicu yali kekamu English: the crows praised a frog\nOther: zapicu mafi mukovo yali pedemu English: ,the crow remembered monkeys
English: the frog will hit the cat Other: pujicu mafi zelicu mafi qotaqo\nEnglish: the frog likes the child Other: pujicu mafi degucu mafi yiluhu\nEnglish: a cat remembered frogs Other: zelicu yali pujivo yali pedemu\nEnglish: monkeys praised the bird Other: mukovo yali lunacu mafi kekamu\nEnglish: the crows praised a frog Other: zapivo mafi pujicu yali kekamu\nEnglish: the crow remembered monkeys Other: ,zapicu mafi mukovo yali pedemu
Other: rapo coduko seve siruko daziza English: the dolphins will see cats\nOther: rapo xehiko seve zahoko daziti English: the children saw dogs\nOther: seve siruko seve coduko zobeti English: cats remembered dolphins\nOther: rapo bopako rapo zahoko riboza English: the frogs will touch the dogs\nOther: rapo coduko rapo xehiko daziza English: the dolphins will see the children\nOther: rapo xehiko rapo siruko zobeza English: ,the children will remember the cats
English: the dolphins will see cats Other: rapo coduko seve siruko daziza\nEnglish: the children saw dogs Other: rapo xehiko seve zahoko daziti\nEnglish: cats remembered dolphins Other: seve siruko seve coduko zobeti\nEnglish: the frogs will touch the dogs Other: rapo bopako rapo zahoko riboza\nEnglish: the dolphins will see the children Other: rapo coduko rapo xehiko daziza\nEnglish: the children will remember the cats Other: ,rapo xehiko rapo siruko zobeza
Other: nira xiyibo gunone mina qikabo English: birds liked the children\nOther: nira qikabo gunowo nira bitebo English: children like dolphins\nOther: nira xiyibo gunone nira bitefe English: birds liked a dolphin\nOther: mina sudafe wuhune mina saxubo English: the crow slapped the people\nOther: mina xiyibo wuhune nira qikafe English: the birds slapped a child\nOther: mina sudabo gunone mina bitebo English: ,the crows liked the dolphins
English: birds liked the children Other: nira xiyibo gunone mina qikabo\nEnglish: children like dolphins Other: nira qikabo gunowo nira bitebo\nEnglish: birds liked a dolphin Other: nira xiyibo gunone nira bitefe\nEnglish: the crow slapped the people Other: mina sudafe wuhune mina saxubo\nEnglish: the birds slapped a child Other: mina xiyibo wuhune nira qikafe\nEnglish: the crows liked the dolphins Other: ,mina sudabo gunone mina bitebo
Other: wuli tiledo juba nogado niyitu English: the children touched dolphins\nOther: juba nogado juba keqodo niyitu English: dolphins touched crows\nOther: juba conudo wuli tilelo loyoku English: birds will hit the child\nOther: wuli mucudo wuli suzado zateni English: the people see the monkeys\nOther: juba tiledo juba conulo loyoku English: children will hit a bird\nOther: juba tilelo wuli nogado loyoku English: ,a child will hit the dolphins
English: the children touched dolphins Other: wuli tiledo juba nogado niyitu\nEnglish: dolphins touched crows Other: juba nogado juba keqodo niyitu\nEnglish: birds will hit the child Other: juba conudo wuli tilelo loyoku\nEnglish: the people see the monkeys Other: wuli mucudo wuli suzado zateni\nEnglish: children will hit a bird Other: juba tiledo juba conulo loyoku\nEnglish: a child will hit the dolphins Other: ,juba tilelo wuli nogado loyoku
Other: qapefu zora vosalu zora locoju English: the monkey hits the dogs\nOther: qasalu zora qapefu zora xomoqe English: the dog will see the monkey\nOther: vocegi lawi qaqeva lawi logira English: dolphins like a person\nOther: vojuqu lawi qapefu lawi lomoqe English: children see a monkey\nOther: vojuqu lawi qacegi zora logira English: children like the dolphin\nOther: qasalu lawi voqeva lawi logira English: ,a dog likes people
English: the monkey hits the dogs Other: qapefu zora vosalu zora locoju\nEnglish: the dog will see the monkey Other: qasalu zora qapefu zora xomoqe\nEnglish: dolphins like a person Other: vocegi lawi qaqeva lawi logira\nEnglish: children see a monkey Other: vojuqu lawi qapefu lawi lomoqe\nEnglish: children like the dolphin Other: vojuqu lawi qacegi zora logira\nEnglish: a dog likes people Other: ,qasalu lawi voqeva lawi logira
